date,Appliances,T2,RH_2,T4,RH_5,RH_6,T8,RH_8,RH_9,Press_mm_hg,hour,Appliances_lag_1,Appliances_rolling_mean_6,Appliances_rolling_std_6,Appliances_rolling_mean_18,Appliances_rolling_std_18
2016-01-12 01:10:00,1.0,0.4532488114104598,0.6688432835820897,0.5436121919584922,0.5168918918918926,0.911627906976744,0.2321083172147002,0.8137882018479048,0.7047308319739014,0.046746104491298,1,1.0,0.5909090909090909,0.44977292505648453,0.5404040404040403,0.38150540339436884
2016-01-12 01:20:00,0.6666666666666667,0.4532488114104598,0.6716417910447761,0.5760376134889782,0.5150766438079877,0.9143916413886076,0.2263056092843329,0.8280028429282176,0.7047308319739014,0.0504124656278861,1,1.0,0.7373737373737373,0.4073100031041608,0.5404040404040403,0.38150540339436884
2016-01-12 01:30:00,0.2424242424242424,0.4426835710512413,0.6730410447761193,0.6045719844357977,0.5150766438079877,0.912639029322548,0.2321083172147002,0.8493248045486868,0.7085848287112586,0.0540788267644458,1,0.6666666666666667,0.8181818181818182,0.31198879215112146,0.521885521885522,0.3656444192938345
2016-01-12 01:40:00,0.1818181818181818,0.4363444268357106,0.6730410447761193,0.5980869001296978,0.5168918918918926,0.9160094371418938,0.2321083172147002,0.8656716417910464,0.7147226753670481,0.0577451879010091,1,0.2424242424242424,0.818181818181818,0.31198879215112146,0.47979797979797983,0.3506674269988854
2016-01-12 01:50:00,0.2424242424242424,0.4331748547279448,0.6781716417910446,0.5828469520103794,0.5168918918918926,0.9176946410515672,0.2321083172147002,0.8835583984837718,0.7232871125611755,0.0614115490375972,1,0.1818181818181818,0.6818181818181818,0.3865270005192328,0.43434343434343436,0.33179030316145613
2016-01-12 02:00:00,0.1818181818181818,0.4331748547279448,0.6812810945273648,0.5698767833981804,0.5193878580072615,0.9176946410515672,0.225580270793037,0.8927683013503924,0.7315660685155019,0.0650779101741605,2,0.2424242424242424,0.5555555555555556,0.38553585318675565,0.43097643097643096,0.33350434044137667
2016-01-12 02:10:00,0.2424242424242424,0.4226096143687268,0.6842350746268657,0.5526913099870332,0.5202198467123846,0.9184361307718232,0.2234042553191491,0.9014451551765011,0.7375611745513908,0.0678276810265927,2,0.1818181818181818,0.41919191919191917,0.33875300230666355,0.4242424242424242,0.3374402644139406
2016-01-12 02:20:00,0.2424242424242424,0.4226096143687268,0.6870335820895526,0.5403696498054473,0.5168918918918926,0.9258510279743852,0.2234042553191491,0.9014451551765011,0.748837683523657,0.0705774518790214,2,0.2424242424242424,0.29292929292929293,0.18548491201839226,0.42087542087542085,0.3390195428092916
2016-01-12 02:30:00,0.2424242424242424,0.4120443740095088,0.6797263681592023,0.5244811932555149,0.5168918918918926,0.9355915065722952,0.2234042553191491,0.8990760483297813,0.7545473083197403,0.07332722273145,2,0.2424242424242424,0.2222222222222222,0.03129683512086646,0.4208754208754209,0.3390195428092916
2016-01-12 02:40:00,0.1818181818181818,0.4120443740095088,0.6828358208955225,0.5108625162127138,0.5168918918918926,0.9335018537243,0.2234042553191491,0.8977730395640846,0.7616843393148478,0.0760769935838823,2,0.2424242424242424,0.2222222222222222,0.03129683512086646,0.41414141414141414,0.34141871197635376
2016-01-12 02:50:00,0.1818181818181818,0.4120443740095088,0.6828358208955225,0.4931906614785992,0.5168918918918926,0.9315133131108868,0.2169568020631822,0.8951670220326953,0.7673939641109311,0.0788267644363038,2,0.1818181818181818,0.22222222222222218,0.03129683512086646,0.4074074074074074,0.3449165874538154
2016-01-12 03:00:00,0.1212121212121212,0.4004226096143688,0.6870335820895526,0.4855706874189396,0.5168918918918926,0.9288843950117968,0.2234042553191491,0.8990760483297813,0.7743882544861382,0.0815765352887361,3,0.1818181818181818,0.21212121212121213,0.03319530651546309,0.4074074074074074,0.3449165874538154
2016-01-12 03:10:00,0.0606060606060606,0.3933791160415525,0.6842350746268657,0.4726005188067406,0.5168918918918926,0.9298955173576005,0.2234042553191491,0.9014451551765011,0.7775285481239835,0.0847846012832462,3,0.1212121212121212,0.202020202020202,0.04948464126834596,0.40404040404040403,0.3475341601019191
2016-01-12 03:20:00,0.0606060606060606,0.3898573692551503,0.6842350746268657,0.458657587548638,0.5168918918918926,0.9311762723289514,0.2234042553191491,0.90582800284293,0.7830954323001664,0.0879926672777315,3,0.0606060606060606,0.1717171717171717,0.0708512239060605,0.4006734006734007,0.3507144909965227
2016-01-12 03:30:00,0.1818181818181818,0.3898573692551503,0.6842350746268657,0.458657587548638,0.5150766438079877,0.9407987866531852,0.2234042553191491,0.9036958066808828,0.7856647634584044,0.0912007332722382,3,0.0606060606060606,0.1414141414141414,0.07339758434175647,0.39393939393939387,0.3562833527862152
2016-01-12 03:40:00,0.2424242424242424,0.386687797147385,0.6870335820895526,0.4489299610894939,0.5141690197660351,0.9469834850016856,0.2234042553191491,0.8977730395640846,0.7942292006525318,0.0944087992667483,3,0.1818181818181818,0.1313131313131313,0.05958739880303978,0.39057239057239057,0.35808128995892125
2016-01-12 03:50:00,0.2424242424242424,0.3803486529318542,0.6870335820895526,0.4430933852140077,0.5141690197660351,0.9483990562858108,0.2234042553191491,0.8930348258706482,0.7973694942903766,0.0976168652612301,3,0.2424242424242424,0.1414141414141414,0.07339758434175649,0.34848484848484845,0.3252545550436176
2016-01-12 04:00:00,0.1818181818181818,0.3803486529318542,0.6921641791044779,0.4304474708171206,0.5141690197660351,0.9507583417593528,0.2137330754352036,0.8869936034115156,0.8016517128874405,0.1008249312557403,4,0.2424242424242424,0.1515151515151515,0.08353968940660665,0.3063973063973064,0.2821484061650607
2016-01-12 04:10:00,0.2424242424242424,0.3733051593590384,0.6887437810945292,0.4239623865110209,0.5141690197660351,0.9507583417593528,0.2137330754352036,0.8848614072494685,0.8070758564437226,0.1021998166819528,4,0.1818181818181818,0.16161616161616157,0.08280364255320814,0.2609427609427609,0.22368261019849336
2016-01-12 04:20:00,0.1818181818181818,0.3697834125726362,0.6870335820895526,0.4207198443579765,0.5141690197660351,0.9491068419278736,0.2137330754352036,0.8848614072494685,0.8146411092985366,0.1035747021081689,4,0.2424242424242424,0.1919191919191919,0.07085122390606059,0.21885521885521883,0.12668378955965845
2016-01-12 04:30:00,0.1818181818181818,0.3697834125726362,0.6870335820895526,0.4135862516212742,0.5141690197660351,0.9476912706437484,0.2137330754352036,0.8848614072494685,0.8203507340946199,0.1049495875343851,4,0.1818181818181818,0.21212121212121213,0.03319530651546318,0.1919191919191919,0.059708143402650876
2016-01-12 04:40:00,0.1818181818181818,0.3662616657862327,0.6921641791044779,0.4067769130998735,0.5141690197660351,0.9453319851702052,0.2137330754352036,0.8813077469793904,0.8265599510603623,0.1063244729605941,4,0.1818181818181818,0.21212121212121207,0.03319530651546318,0.18855218855218853,0.058386778355497285
2016-01-12 04:50:00,0.303030303030303,0.3592181722134178,0.6921641791044779,0.400291828793774,0.5141690197660351,0.942635658914729,0.2137330754352036,0.8813077469793904,0.8331973898858112,0.1076993583868137,4,0.1818181818181818,0.202020202020202,0.031296835120866416,0.18855218855218853,0.058386778355497285
2016-01-12 05:00:00,0.2424242424242424,0.3592181722134178,0.6963619402985075,0.397373540856031,0.5141690197660351,0.9416245365689252,0.2137330754352036,0.8773987206823044,0.8357667210440491,0.1090742438130263,5,0.303030303030303,0.21212121212121207,0.05070666827479151,0.1919191919191919,0.06322334349721062
2016-01-12 05:10:00,0.2424242424242424,0.3514703292833283,0.6935634328358207,0.3915369649805444,0.5134126663977414,0.9403437815975731,0.2137330754352036,0.8752665245202573,0.8370513866231681,0.1109074243813239,5,0.2424242424242424,0.22222222222222218,0.04948464126834612,0.19528619528619529,0.06425908893449946
2016-01-12 05:20:00,0.1818181818181818,0.3475964078182778,0.6935634328358207,0.3882944228274998,0.5111436062928605,0.9359285473542294,0.2088974854932304,0.8686922530206129,0.8401916802610134,0.1127406049495896,5,0.2424242424242424,0.22222222222222218,0.04948464126834612,0.19528619528619526,0.06425908893449946
2016-01-12 05:30:00,0.1818181818181818,0.3475964078182778,0.6963619402985075,0.3818093385214007,0.5111436062928605,0.940579710144927,0.2040618955512574,0.8670931058990776,0.8431892332789579,0.1145737855178872,5,0.1818181818181818,0.2222222222222222,0.04948464126834612,0.1919191919191919,0.06322334349721062
2016-01-12 05:40:00,0.1818181818181818,0.3475964078182778,0.6963619402985075,0.3818093385214007,0.5111436062928605,0.9476912706437484,0.210509348807224,0.8670931058990776,0.8486133768352404,0.1164069660861777,5,0.1818181818181818,0.22222222222222218,0.04948464126834612,0.18855218855218853,0.06197696879574484
2016-01-12 05:50:00,0.1818181818181818,0.3475964078182778,0.6963619402985075,0.3818093385214007,0.5111436062928605,0.9504550050556118,0.2137330754352036,0.8635394456289993,0.851468189233284,0.1182401466544469,5,0.1818181818181818,0.2222222222222222,0.04948464126834612,0.18855218855218853,0.06197696879574484
2016-01-12 06:00:00,0.2424242424242424,0.3370311674590593,0.7014925373134329,0.3720817120622566,0.5111436062928605,0.955813953488372,0.2072856221792358,0.86093342809761,0.8546084828711293,0.1200733272227374,6,0.1818181818181818,0.20202020202020202,0.031296835120866416,0.18855218855218853,0.06197696879574484
2016-01-12 06:10:00,0.3636363636363636,0.3370311674590593,0.7026585820895521,0.3720817120622566,0.5121520774505841,0.9587462082912032,0.2040618955512574,0.8596304193319133,0.8600326264274114,0.1237396883593042,6,0.2424242424242424,0.202020202020202,0.031296835120866416,0.19528619528619526,0.06080379705509474
2016-01-12 06:20:00,0.1818181818181818,0.3370311674590593,0.7061567164179103,0.3649481193255544,0.5141690197660351,0.9608695652173912,0.2040618955512574,0.8596304193319133,0.8660277324633003,0.1274060494958924,6,0.3636363636363636,0.22222222222222218,0.07339758434175676,0.21212121212121207,0.06322334349721077
2016-01-12 06:30:00,0.1212121212121212,0.3370311674590593,0.712064676616917,0.3613813229571982,0.5180012101653908,0.9595551061678464,0.2040618955512574,0.85856432125089,0.8674551386623202,0.1310724106324592,6,0.1818181818181818,0.2222222222222222,0.07339758434175676,0.21885521885521883,0.051505247612045855
2016-01-12 06:40:00,0.0606060606060606,0.3294241944004226,0.7154850746268657,0.3613813229571982,0.5202198467123846,0.9602291877317156,0.2040618955512574,0.8564321250888431,0.8674551386623202,0.1347387717690189,6,0.1212121212121212,0.21212121212121213,0.08353968940660683,0.21548821548821548,0.055865284722722154
2016-01-12 06:50:00,0.1212121212121212,0.3275224511357633,0.7175839552238803,0.3516536964980543,0.5211274707543367,0.9598921469497804,0.2040618955512574,0.8626510305614798,0.8674551386623202,0.1384051329056141,6,0.0606060606060606,0.1919191919191919,0.10438796511324241,0.20538720538720534,0.06619143168928436
2016-01-12 07:00:00,0.1818181818181818,0.3275224511357633,0.7231032338308441,0.3516536964980543,0.5229427188382416,0.9598921469497804,0.2040618955512574,0.8670931058990776,0.8674551386623202,0.1420714940421739,7,0.1212121212121212,0.1818181818181818,0.10841541709089836,0.19865319865319864,0.06833294577771667
2016-01-12 07:10:00,0.2424242424242424,0.3275224511357633,0.7248134328358207,0.3516536964980543,0.5270774505849147,0.9614762386248736,0.2040618955512574,0.8692253020611247,0.8713091353996776,0.145279560036684,7,0.1818181818181818,0.1717171717171717,0.10438796511324236,0.19865319865319864,0.06833294577771667
2016-01-12 07:20:00,0.303030303030303,0.3275224511357633,0.7213930348258724,0.3516536964980543,0.5393807987091563,0.9614762386248736,0.1969696969697005,0.8599857853589212,0.8658849918433951,0.1484876260311622,7,0.2424242424242424,0.1515151515151515,0.06356417261637179,0.19865319865319864,0.06833294577771667
2016-01-12 07:30:00,0.303030303030303,0.3248811410459586,0.7152518656716418,0.3487354085603114,0.5524909237595821,0.9614762386248736,0.2014023210831723,0.8368869936034129,0.8556076672104422,0.151695692025676,7,0.303030303030303,0.1717171717171717,0.08920970572048263,0.20538720538720537,0.07242626027779375
2016-01-12 07:40:00,0.3636363636363636,0.3169572107765452,0.707555970149254,0.3428988326848246,0.5603569987898362,0.9614762386248736,0.1934235976789171,0.8244491826581393,0.8444738988580769,0.154903758020179,7,0.303030303030303,0.202020202020202,0.09896928253669354,0.2121212121212121,0.07566839670870103
2016-01-12 07:50:00,0.303030303030303,0.3169572107765452,0.7061567164179103,0.3396562905317799,0.5694332392093604,0.9614762386248736,0.1901998710509385,0.8089315328121298,0.8244188417618303,0.1581118240146644,7,0.3636363636363636,0.25252525252525254,0.08920970572048292,0.2222222222222222,0.08315082916000276
2016-01-12 08:00:00,0.7878787878787878,0.3169572107765452,0.7061567164179103,0.3396562905317799,0.5736688180718048,0.9621503201887432,0.1837524177949712,0.7947168917318173,0.8089314845024489,0.161319890009171,8,0.303030303030303,0.2828282828282828,0.06259367024173566,0.2222222222222222,0.08315082916000276
2016-01-12 08:10:00,0.606060606060606,0.3134354639901422,0.7089552238805972,0.3428988326848246,0.5785094796288843,0.9608358611391982,0.1837524177949712,0.7829898128405592,0.7972267536704762,0.1636113657195288,8,0.7878787878787878,0.3838383838383838,0.20161575676565094,0.2525252525252525,0.15728754665565545
2016-01-12 08:20:00,0.4848484848484848,0.3087398016082618,0.7082296849087872,0.3428988326848246,0.5807281161758782,0.958139534883721,0.1837524177949712,0.7745202558635409,0.7829526916802656,0.1659028414299008,8,0.606060606060606,0.44444444444444436,0.20522707231030793,0.2727272727272727,0.1779141161430178
2016-01-12 08:30:00,0.303030303030303,0.3169572107765452,0.7154850746268657,0.3331712062256808,0.5867789431222274,0.9550724637681164,0.17504835589942,0.7620824449182673,0.7718189233279003,0.1681943171402444,8,0.4848484848484848,0.4747474747474747,0.1932437017142324,0.2895622895622896,0.18306825822128728
2016-01-12 08:40:00,0.303030303030303,0.3099137172037289,0.712064676616917,0.3331712062256808,0.5898043565954021,0.9483316481294236,0.17504835589942,0.7519545131485443,0.758972267536709,0.1704857928505987,8,0.303030303030303,0.4747474747474747,0.1932437017142324,0.2962962962962963,0.18109050926047446
2016-01-12 08:50:00,0.303030303030303,0.3063919704173268,0.7103544776119404,0.3331712062256808,0.591619604679307,0.9422986181327936,0.17504835589942,0.7478678038379545,0.7504078303425816,0.1727772685609743,8,0.303030303030303,0.4646464646464646,0.20161575676565108,0.303030303030303,0.1788226196646619
2016-01-12 09:00:00,0.2424242424242424,0.3063919704173268,0.707555970149254,0.3331712062256808,0.5985780556676086,0.9448938321536906,0.17504835589942,0.7398720682302786,0.7359910277324662,0.1750687442713179,9,0.303030303030303,0.4646464646464646,0.20161575676565108,0.30976430976430974,0.17625338988717051
2016-01-12 09:10:00,0.303030303030303,0.3063919704173268,0.7046019900497527,0.3331712062256808,0.5985780556676086,0.9422986181327936,0.1686009026434529,0.7305140961857406,0.7299959216965768,0.1773602199816721,9,0.2424242424242424,0.3737373737373737,0.14040040690015407,0.30976430976430974,0.17625338988717051
2016-01-12 09:20:00,0.2424242424242424,0.3063919704173268,0.6980721393034846,0.3331712062256808,0.5976704316256563,0.947084597236266,0.1718246292714411,0.7258943378346387,0.7214314845024496,0.1796516956920477,9,0.303030303030303,0.3232323232323232,0.08280364255320899,0.3063973063973064,0.1757418669262662
2016-01-12 09:30:00,0.1212121212121212,0.3063919704173268,0.689598880597015,0.3266861219195811,0.5756857603872525,0.9504550050556118,0.1653771760154743,0.7187870172944826,0.7128670473083223,0.1819431714023913,9,0.2424242424242424,0.2828282828282828,0.03129683512086807,0.30976430976430974,0.17378434882914345
2016-01-12 09:40:00,0.1818181818181818,0.3025180489522763,0.6856343283582089,0.3234435797665367,0.5413977410246071,0.954465790360634,0.1653771760154743,0.7129827055200191,0.7031606851549765,0.1842346471127456,9,0.1212121212121212,0.2525252525252525,0.07085122390606129,0.3097643097643097,0.17378434882914345
2016-01-12 09:50:00,0.1212121212121212,0.3025180489522763,0.6797263681592023,0.3299286640726355,0.5270774505849147,0.9585102797438492,0.1653771760154743,0.7103766879886297,0.697451060358893,0.1865261228231176,9,0.1818181818181818,0.2323232323232323,0.07085122390606124,0.3164983164983164,0.1657232160167345
2016-01-12 10:00:00,1.0,0.294770206022187,0.6730410447761193,0.3331712062256808,0.5120512303348128,0.9631951466127402,0.1653771760154743,0.7059938403222008,0.6903140293637853,0.1888175985334612,10,0.1212121212121212,0.202020202020202,0.07339758434175722,0.31649831649831645,0.1657232160167345
2016-01-12 10:10:00,1.0,0.294770206022187,0.6702425373134329,0.3396562905317799,0.5037817668414697,0.9652847994607348,0.1589297227595065,0.703624733475481,0.684604404567702,0.191109074243819,10,1.0,0.32828282828282823,0.33657741864079976,0.3619528619528619,0.22735523688781506
2016-01-12 10:20:00,1.0,0.2986441274872373,0.6702425373134329,0.3584630350194551,0.4990419524001617,0.9662285136501516,0.1557059961315283,0.6986496090973715,0.6817495921696581,0.1934005499541911,10,1.0,0.4444444444444444,0.43267237860231755,0.40404040404040403,0.2700402389936383
2016-01-12 10:30:00,0.2424242424242424,0.3063919704173268,0.676461442786068,0.3908884565499317,0.5008572004840666,0.9656218402426694,0.1557059961315283,0.6965174129353247,0.6731851549755308,0.1956920256645347,10,1.0,0.5707070707070707,0.4707872650288836,0.44276094276094274,0.30269837237550906
2016-01-12 10:40:00,0.303030303030303,0.3099137172037289,0.6859452736318423,0.4207198443579765,0.5028741427995174,0.9662285136501516,0.1557059961315283,0.6926083866382389,0.665762642740622,0.1979835013748889,10,0.2424242424242424,0.5909090909090908,0.4497729250564845,0.43939393939393934,0.30467468281000787
2016-01-12 10:50:00,0.303030303030303,0.3099137172037289,0.6859452736318423,0.4272049286640751,0.5010588947156125,0.9635321873946742,0.1557059961315283,0.6926083866382389,0.6631933115823838,0.2002749770852645,10,0.303030303030303,0.611111111111111,0.430011282516542,0.436026936026936,0.3058935830047253
2016-01-12 11:00:00,0.2424242424242424,0.3099137172037289,0.6828358208955225,0.4336900129701653,0.4937979023799934,0.9624873609706774,0.1557059961315283,0.6894100923951683,0.6638356443719433,0.2025664527956081,11,0.303030303030303,0.6414141414141414,0.39343401926828886,0.436026936026936,0.3058935830047253
2016-01-12 11:10:00,0.2424242424242424,0.3169572107765452,0.6828358208955225,0.4401750972762643,0.4937979023799934,0.9624873609706774,0.1557059961315283,0.6870409855484481,0.665762642740622,0.2034830430797427,11,0.2424242424242424,0.5151515151515151,0.376538777382038,0.4057239057239057,0.29583962087966187
2016-01-12 11:20:00,0.2424242424242424,0.3169572107765452,0.6812810945273648,0.4401750972762643,0.4917809600645424,0.9506909336029654,0.1486137975499712,0.6748400852878478,0.6631933115823838,0.2043996333639057,11,0.2424242424242424,0.38888888888888884,0.30085074759646874,0.38552188552188554,0.29376302766259327
2016-01-12 11:30:00,0.303030303030303,0.3169572107765452,0.6781716417910446,0.4336900129701653,0.4877470754336439,0.946039770812268,0.1557059961315283,0.6703387822790807,0.6619086460032648,0.2053162236480403,11,0.2424242424242424,0.2626262626262626,0.031296835120867755,0.372053872053872,0.2944976149239044
2016-01-12 11:40:00,0.303030303030303,0.3169572107765452,0.6730410447761193,0.4304474708171206,0.4866377571601457,0.9377654196157736,0.1557059961315283,0.660625444207535,0.6587683523654195,0.2062328139321714,11,0.303030303030303,0.2727272727272727,0.033195306515464394,0.372053872053872,0.2944976149239044
2016-01-12 11:50:00,0.303030303030303,0.322239830956154,0.6709421641791042,0.4304474708171206,0.4839148850342882,0.9123356926188068,0.1557059961315283,0.6526889362710282,0.6619086460032648,0.2071494042163379,11,0.303030303030303,0.2727272727272727,0.033195306515464394,0.3720538720538721,0.2944976149239044
2016-01-12 12:00:00,0.303030303030303,0.3275224511357633,0.6688432835820897,0.4239623865110209,0.4818979427188374,0.8887428378833843,0.1621534493874949,0.6477138118929189,0.6619086460032648,0.208065994500469,12,0.303030303030303,0.2727272727272727,0.033195306515464394,0.372053872053872,0.2944976149239044
2016-01-12 12:10:00,1.0,0.3275224511357633,0.6654228855721409,0.4239623865110209,0.4839148850342882,0.8540276373441182,0.1621534493874949,0.639303482587066,0.6559135399673757,0.208065994500469,12,0.303030303030303,0.2828282828282828,0.031296835120867825,0.3754208754208754,0.29327228060611243
